candidate_id,fold,row_type,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,unique_fold_train_matches,unique_inner_fit_matches,augmented_inner_fit_observations,inner_early_stop_matches,fold_validation_matches,best_iteration,effective_n_estimators,best_score_inner_early_stop,train_accuracy,train_roc_auc,train_log_loss,train_brier,train_f1,val_accuracy,val_roc_auc,val_log_loss,val_brier,val_f1,train_val_acc_gap,train_val_auc_gap,train_val_log_loss_gap,val_log_loss_mean,val_log_loss_std,val_roc_auc_mean,val_roc_auc_std,val_brier_mean,val_brier_std,val_accuracy_mean,val_accuracy_std,val_f1_mean,val_f1_std,train_accuracy_mean,train_roc_auc_mean,train_val_acc_gap_mean,train_val_auc_gap_mean,train_val_log_loss_gap_mean,median_effective_n_estimators
anchor_strong_reg_lambda_alpha,,aggregate,0.05,4,5,0.9,0.9,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,0.6710066058961033,0.006412910142205567,0.6088895766591588,0.01570654374043832,0.2391207106411457,0.003127980479117558,0.5823300389338125,0.01743525376995667,0.6345708403915871,0.02229643302136678,0.6330403528690586,0.6951577667753548,0.050710313935246026,0.08626819011619599,0.031771607173428834,66.0
anchor_strong_subsampling,,aggregate,0.05,4,3,0.6,0.6,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.6704189927586703,0.004223535242351633,0.6134196426010379,0.009611487285167579,0.23881274834275246,0.0020585209572514277,0.5919583850311614,0.005920103682808195,0.6425954969134817,0.010409451775811507,0.6367241588967584,0.6977291151551713,0.04476577386559702,0.08430947255413351,0.029183207850128123,49.5
random_001,,aggregate,0.02,3,20,1.0,0.6,2.0,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,0.6668355200909486,0.005737257535204661,0.6210499760242281,0.012941437711275913,0.2371138483285904,0.0027636484083328194,0.5934723826637573,0.011949028620028489,0.6434397291618068,0.018663340981764892,0.6164331169293322,0.6626147648846861,0.022960734265574906,0.04156478886045789,0.01299147050596658,151.0
random_002,,aggregate,0.02,4,20,0.6,0.9,2.0,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,0.6651136052703389,0.006883482928832534,0.6269129988950664,0.014058868366093194,0.23626524582505226,0.003309719934418867,0.5976256078951497,0.011850154874761062,0.6495524295036034,0.017554949902806247,0.6209553499286753,0.6709557103073185,0.02332974203352564,0.04404271141225205,0.01320069732429921,98.5
random_003,,aggregate,0.02,5,3,0.75,0.9,1.0,0.1,10.0,,,,,,,,,,,,,,,,,,,,,,0.6702209213389487,0.007113702718803473,0.6128191413224756,0.018235622253610407,0.23873189091682434,0.003466136409622946,0.5849738302029407,0.016726135755360583,0.6331509479922006,0.025916050596207073,0.657983190572256,0.7292548686009934,0.07300936036931521,0.11643572727851784,0.04381726113102244,152.0
random_004,,aggregate,0.02,5,5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,0.6755139620351867,0.007707648817077815,0.596098434027247,0.02051309755138875,0.24131854623556137,0.0037466650757100417,0.5779901310629074,0.01865115475615892,0.6265547557754738,0.028067833617787852,0.648267939807398,0.7204145525898854,0.07027780874449063,0.12431611856263836,0.04137503676766888,82.5
random_005,,aggregate,0.02,5,10,0.9,0.9,1.0,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,0.6687689372743183,0.007598874682234312,0.6154216353698599,0.018811361843356078,0.23807063698768616,0.0036767972842844565,0.5855378713330195,0.017289225697029693,0.6350136491034236,0.02652174457491913,0.6545109573600347,0.7221600768290486,0.06897308602701516,0.10673844145918868,0.03742495830758541,106.5
random_006,,aggregate,0.02,6,1,0.9,0.6,2.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,0.6744396922743272,0.006400772427956029,0.5985985884554448,0.01659456017006425,0.24081767722964287,0.0031064241406273197,0.5783643520301203,0.012881436714964344,0.6252577515456389,0.01711295713324295,0.688306144366197,0.7670373348887225,0.10994179233607679,0.16843874643327772,0.05450277895294281,84.0
random_007,,aggregate,0.02,6,10,0.75,1.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,0.6691673053793016,0.007876549738714546,0.6162547685684274,0.019863674455550727,0.23822392150759697,0.003820523354315426,0.5862957258375048,0.02011281442797288,0.6371004966787402,0.025796161713993838,0.6722965472899664,0.7443563234413642,0.08600082145246149,0.12810155487293676,0.04849361501377367,134.0
random_008,,aggregate,0.02,6,20,0.9,0.75,0.1,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.6672202440873193,0.005631521651330391,0.6212302775314085,0.012211199175198717,0.23729175701737404,0.0027171653708621957,0.5962985781314623,0.009089116545733867,0.6460516427739693,0.01507814008603251,0.6504413790851011,0.7155388706017951,0.0541428009536388,0.09430859307038661,0.031537479892760956,103.0
random_009,,aggregate,0.03,4,1,0.75,0.75,0.0,0.1,2.0,,,,,,,,,,,,,,,,,,,,,,0.6703490721680554,0.006037221678045588,0.6139284361997994,0.013644256792366798,0.2387840561568737,0.0029407825949750764,0.5896939488583693,0.01333402171002268,0.640634565892664,0.018249354405260175,0.6343729183830529,0.6939992174202517,0.04467896952468345,0.0800707812204523,0.024264716307856954,68.5
random_010,,aggregate,0.03,4,10,0.9,0.75,1.0,0.5,10.0,,,,,,,,,,,,,,,,,,,,,,0.667891955553831,0.0072272388715991145,0.6182893938180452,0.01728015326942166,0.2376185804605484,0.0035066619670361815,0.589128196351916,0.015653894665148008,0.6345040263457737,0.026785211357024646,0.6324869830890372,0.6887503976940548,0.04335878673712115,0.07046100387600956,0.024378218562465054,99.0
random_011,,aggregate,0.03,4,10,0.9,0.9,0.1,0.5,5.0,,,,,,,,,,,,,,,,,,,,,,0.6678541951351535,0.006724377312395811,0.6181480552115411,0.01632640667732038,0.23759346455335617,0.0032621694426861183,0.5891247735991672,0.01648505177403054,0.6389912789195694,0.025264280133778565,0.6274682259481171,0.6880757221439728,0.03834345234894995,0.0699276669324318,0.023265953809546103,81.0
random_012,,aggregate,0.03,5,1,1.0,0.6,1.0,0.5,5.0,,,,,,,,,,,,,,,,,,,,,,0.6739334732876832,0.006034041789476806,0.6028756248451886,0.015582086405859749,0.24053973704576492,0.0029339569969471313,0.5806304995792866,0.011302632546230726,0.6260310448598765,0.019336366623022017,0.6612833599115764,0.7330503497284868,0.08065286033228974,0.1301747248832981,0.043977451197162926,79.5
random_013,,aggregate,0.05,2,3,0.75,0.9,2.0,0.01,2.0,,,,,,,,,,,,,,,,,,,,,,0.6666336030418105,0.004728315106149717,0.6228813844869128,0.009923748791749488,0.23698782548308372,0.0022800399894816453,0.5968711761434133,0.00811981920548038,0.6482396680203086,0.012758164775642362,0.6081135702271272,0.6471188582554066,0.011242394083713858,0.024237473768493695,0.007379079743120853,74.0
random_014,,aggregate,0.05,2,10,1.0,1.0,0.1,0.01,5.0,,,,,,,,,,,,,,,,,,,,,,0.6671593422558316,0.0064579552891899485,0.6192764507542519,0.01452030953696028,0.23726695775985718,0.0031002276206690076,0.5940381351702106,0.01010361355752722,0.6427533136466945,0.02143058777175904,0.610215971656222,0.6493810695134555,0.01617783648601137,0.030104618759203672,0.009535920455367136,119.0
random_015,,aggregate,0.05,2,20,1.0,0.6,2.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,0.6658356101415062,0.006145437868098307,0.6230063340871859,0.011927066801299601,0.23663794994354248,0.002906959413333704,0.5968680386200602,0.006249240310012988,0.6477664227501794,0.015884101075267117,0.609813464518121,0.6467136582699655,0.012945425898060775,0.023707324182779682,0.006657931209854584,85.0
random_016,,aggregate,0.05,3,10,1.0,0.75,0.1,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.668653308440247,0.006763897752211083,0.6182812000821143,0.015848032418191098,0.2379816174507141,0.0032799354795801424,0.5966867753390664,0.018021240808135303,0.6424430902572769,0.02626269369237387,0.6220692751125154,0.6706926125520862,0.025382499773448947,0.052411412469972024,0.01745600576722839,63.5
random_017,,aggregate,0.05,4,5,0.75,0.75,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,0.6700221576518212,0.005724164828597061,0.6116668152405587,0.012325646688441844,0.23862231522798538,0.002783970119996365,0.5951713515594917,0.011681313802720819,0.6484829604304505,0.014021659198122054,0.6369695095220558,0.6977515514981314,0.041798157962564086,0.08608473625757271,0.029894757437321562,53.0
random_018,,aggregate,0.05,5,20,0.75,1.0,0.1,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,0.6666141805830343,0.006651607267447372,0.6211006557771459,0.01494893218958506,0.23699675127863884,0.0032142264480463562,0.5957345370013833,0.013857925980798894,0.6489302648980145,0.0204274546160011,0.6380592744986016,0.6944443067321044,0.04232473749721827,0.07334365095495857,0.02572988541203236,50.5
random_019,,aggregate,0.08,2,10,0.9,0.9,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.6662081445816667,0.0056880099614984225,0.6211686074093716,0.011277767220739851,0.23681482672691345,0.002719585186837746,0.5942245325803277,0.008424133357109601,0.647299406991751,0.01723871478047398,0.6087071006977436,0.6459356068347244,0.01448256811741594,0.024766999425352765,0.006499771185715486,42.5
random_020,,aggregate,0.08,3,20,0.75,0.9,2.0,0.1,10.0,,,,,,,,,,,,,,,,,,,,,,0.6661394309582329,0.006606495308072282,0.6223734047814014,0.014006292728282412,0.23677698895335197,0.0031684670921515545,0.5983808953350732,0.01172674029444753,0.6472577297062352,0.014313413318046473,0.6111653360452729,0.6547042213675722,0.012784440710199713,0.032330816586170846,0.00982428858165632,38.0
random_021,,aggregate,0.08,4,1,0.9,0.75,0.1,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,0.6715398330150194,0.004400427881913409,0.6113970334479468,0.011583780121406491,0.23935281485319138,0.0021590447868569066,0.5853486216289451,0.013829497122894214,0.6306713818191639,0.019388026267216585,0.6367245520204553,0.6919397457251818,0.05137593039151023,0.08054271227723495,0.02786145922421196,37.5
random_022,,aggregate,0.08,4,10,0.6,0.75,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,0.668071412706295,0.008289056455558141,0.6184911418034309,0.018736995428790756,0.2376982793211937,0.004003271309035273,0.5921490608822145,0.013910846491875092,0.6396081506090617,0.0213156911469228,0.6348912058828763,0.6883733269839689,0.04274214500066176,0.06988218518053799,0.02546512225179981,39.5
random_023,,aggregate,0.08,5,20,0.75,0.75,0.5,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.6687594112483487,0.0062189983159747905,0.6185083376296205,0.01290051362826597,0.23803918063640594,0.002960899581359399,0.5932797102069339,0.008934309577773275,0.6416829261677248,0.01472386396266962,0.6312814693729545,0.6878863973079651,0.038001759166020554,0.06937805967834454,0.022788784185756833,29.0
random_024,,aggregate,0.08,6,5,0.75,0.75,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,0.6729298496326445,0.005526673134816606,0.606452825622343,0.016876442110613635,0.24004443734884262,0.00268806390509956,0.5881799512257733,0.011703612161807092,0.6401390024260207,0.010181653156484553,0.6717419168961103,0.7466488762227167,0.08356196567033691,0.14019605060037368,0.049264703494613815,32.0
random_025,,aggregate,0.08,6,5,0.9,0.6,0.5,0.1,5.0,,,,,,,,,,,,,,,,,,,,,,0.6740731223324024,0.007992954804538724,0.5990600360907017,0.02223576354059802,0.2406381256878376,0.00388956648884627,0.5779858526219712,0.01929529029229692,0.6239969102612384,0.023859490227822622,0.6827715658467567,0.7605864724609267,0.10478571322478542,0.16152643637022515,0.056568852019154015,27.5
random_026,,aggregate,0.1,3,5,1.0,0.75,0.5,0.5,5.0,,,,,,,,,,,,,,,,,,,,,,0.6697494599422277,0.004942427821259038,0.6166779519282115,0.01175089061236796,0.23847751691937447,0.0024125582530761373,0.5978091530113093,0.007448001622124082,0.6415099210130555,0.015407392963873246,0.6197591744192725,0.6656133377654945,0.021950021407963233,0.04893538583728302,0.01649111652695992,32.5
random_027,,aggregate,0.1,5,20,0.9,0.75,0.0,0.01,5.0,,,,,,,,,,,,,,,,,,,,,,0.6667114738914081,0.005981390205743235,0.6212856932602778,0.012226674407374035,0.23707309737801552,0.0028769506365058173,0.596302000884211,0.012909536481511249,0.6419404082039424,0.01769746450779241,0.6393714597493358,0.7015040756418074,0.043069458865124643,0.08021838238152959,0.029407577893824033,24.5
random_028,,aggregate,0.1,6,3,0.75,0.6,0.1,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,0.6728689123332026,0.005193342644589655,0.6071472432166323,0.012482329350801184,0.24004928022623062,0.0025229945953173694,0.5847880032516152,0.01113439558861426,0.6289608384586918,0.015528910995144384,0.6805588908626291,0.7617748047689077,0.09577088761101396,0.15462756155227547,0.05510092562943153,21.0
random_029,,aggregate,0.1,6,10,1.0,0.6,1.0,0.01,10.0,,,,,,,,,,,,,,,,,,,,,,0.6728528367184226,0.006108519656353201,0.6065655410816325,0.015756289029680817,0.24000489339232445,0.0029606747844728833,0.5819535361314336,0.013180816084249486,0.629921114627757,0.02160285623618284,0.6599886888480937,0.7320456397684387,0.07803515271666,0.1254800986868063,0.045392681404248125,31.0
random_030,,aggregate,0.1,6,20,0.9,0.6,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,0.6698205353085349,0.005611045992906513,0.6162702044996586,0.013063232725011479,0.23855482786893845,0.002692908818566543,0.5917651421155465,0.014195881235939813,0.6344167864849398,0.019168259901204444,0.6436508307545206,0.7041499551938251,0.051885688638974164,0.08787975069416643,0.027782930732486277,19.5
xgb_v1_structure_reference,,aggregate,0.05,4,1,0.9,0.9,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.6723433650427211,0.008734851356015805,0.6054438501112795,0.018938434889847908,0.2398121878504753,0.004181515078709307,0.5762880246438198,0.02265258832201524,0.6212854523653071,0.029140030195108295,0.6448414971742791,0.713690243394792,0.06855347253045924,0.10824639328351252,0.0410455256444093,51.0
