candidate_id,fold,row_type,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,n_train_unique,n_train_augmented,n_inner_fit_unique,n_inner_early_stop,n_val,best_iteration,effective_n_estimators,best_score_inner_early_stop,train_accuracy,train_roc_auc,train_log_loss,train_brier,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_log_loss,val_brier,train_val_auc_gap,train_val_log_loss_gap,fit_seconds,val_log_loss_mean,val_log_loss_std,val_roc_auc_mean,val_roc_auc_std,val_brier_mean,val_brier_std,val_accuracy_mean,val_accuracy_std,val_precision_mean,val_recall_mean,val_f1_mean,train_roc_auc_mean,train_log_loss_mean,train_accuracy_mean,train_val_auc_gap_mean,train_val_log_loss_gap_mean,best_iterations,median_effective_n_estimators,mean_fit_seconds
random_023,4.0,fold,0.05,5,80,0.75,0.7,1.0,1.0,10.0,6154.0,12308.0,5230.0,924.0,1608.0,56.0,57.0,0.664354864233758,0.6239844003899903,0.6738037876149539,0.6503402154620256,0.22922222316265106,0.5895522388059702,0.604251012145749,0.6893764434180139,0.6440129449838188,0.6320334530605131,0.6616921562766248,0.23479196429252625,0.04177033455444079,0.011351940814599226,0.18414790000679204,,,,,,,,,,,,,,,,,,,
random_024,1.0,fold,0.05,6,20,0.75,0.7,0.0,0.01,1.0,1221.0,2442.0,1038.0,183.0,1544.0,9.0,10.0,0.6870479059349643,0.6674856674856675,0.736616944946457,0.6622934190050743,0.23464597761631012,0.5835492227979274,0.6009389671361502,0.6282208588957056,0.6142771445710857,0.6092428488474841,0.6807611235003205,0.243832528591156,0.12737409609897288,0.01846770449524615,0.034964700003911275,,,,,,,,,,,,,,,,,,,
random_024,2.0,fold,0.05,6,20,0.75,0.7,0.0,0.01,1.0,2765.0,5530.0,2350.0,415.0,1780.0,111.0,112.0,0.6637166534202644,0.7435804701627486,0.8397599348619756,0.5631573386872528,0.18823818862438202,0.5573033707865168,0.5771812080536913,0.6343519494204426,0.6044176706827309,0.5861994194915416,0.6844944459330319,0.24557019770145416,0.253560515370434,0.12133710724577906,0.2580904999995255,,,,,,,,,,,,,,,,,,,
random_024,3.0,fold,0.05,6,20,0.75,0.7,0.0,0.01,1.0,4545.0,9090.0,3863.0,682.0,1609.0,19.0,20.0,0.6818441584750005,0.64994499449945,0.7204317341896254,0.6493124794421447,0.22842006385326385,0.5699192044748291,0.5798755186721992,0.6607565011820331,0.6176795580110497,0.615204074993261,0.6727464330838882,0.23996080458164215,0.10522765919636434,0.0234339536417435,0.10060499999963213,,,,,,,,,,,,,,,,,,,
random_024,4.0,fold,0.05,6,20,0.75,0.7,0.0,0.01,1.0,6154.0,12308.0,5230.0,924.0,1608.0,57.0,58.0,0.6590351838924926,0.6763080922976925,0.7443652508829763,0.6217297174029272,0.21566364169120789,0.5876865671641791,0.6032553407934893,0.684757505773672,0.6414277988101676,0.6308530405931163,0.660285918301906,0.2343789041042328,0.11351221028986003,0.03855620089897882,0.2371869999988121,,,,,,,,,,,,,,,,,,,
random_025,1.0,fold,0.05,6,20,0.9,0.5,1.0,0.1,20.0,1221.0,2442.0,1038.0,183.0,1544.0,17.0,18.0,0.6854648401176995,0.6576576576576577,0.7254133736142206,0.6600211280870538,0.23353400826454163,0.5757772020725389,0.5934579439252337,0.6233128834355828,0.6080191502094554,0.5994900148956045,0.6816914149107619,0.24429357051849365,0.12592335871861615,0.021670286823708085,0.04934830000274815,,,,,,,,,,,,,,,,,,,
random_025,2.0,fold,0.05,6,20,0.9,0.5,1.0,0.1,20.0,2765.0,5530.0,2350.0,415.0,1780.0,74.0,75.0,0.670513324206134,0.7193490054249548,0.7965941743492765,0.6001365416097276,0.20506523549556732,0.5629213483146067,0.5789473684210527,0.660695468914647,0.6171259842519685,0.5963221783903254,0.6778615520870838,0.24244831502437592,0.20027199595895107,0.07772501047735614,0.17811190000065835,,,,,,,,,,,,,,,,,,,
random_025,3.0,fold,0.05,6,20,0.9,0.5,1.0,0.1,20.0,4545.0,9090.0,3863.0,682.0,1609.0,24.0,25.0,0.6830827208383342,0.6576457645764576,0.7151818641773324,0.6508570983298203,0.22914184629917145,0.5879428216283406,0.5942327497425335,0.682033096926714,0.6351128233351678,0.6160251464760541,0.6745120175669014,0.24078920483589172,0.09915671770127832,0.023654919237081073,0.11099570000078529,,,,,,,,,,,,,,,,,,,
random_025,4.0,fold,0.05,6,20,0.9,0.5,1.0,0.1,20.0,6154.0,12308.0,5230.0,924.0,1608.0,108.0,109.0,0.6620012065194127,0.7001949951251218,0.7718852255240743,0.6079975675943348,0.2091524302959442,0.6026119402985075,0.6183524504692388,0.684757505773672,0.6498630136986301,0.6313642673505848,0.6608652957366294,0.2345992475748062,0.14052095817348953,0.05286772814229468,0.3334963000015705,,,,,,,,,,,,,,,,,,,
random_026,1.0,fold,0.08,3,20,1.0,0.7,1.0,0.5,10.0,1221.0,2442.0,1038.0,183.0,1544.0,8.0,9.0,0.6899974277762116,0.6175266175266175,0.6656771774606858,0.6715285940620032,0.23923899233341217,0.5770725388601037,0.594847775175644,0.6233128834355828,0.6087477531455961,0.5990751260235468,0.6821472913102009,0.24451912939548492,0.06660205143713893,0.01061869724819775,0.023114900002838112,,,,,,,,,,,,,,,,,,,
random_026,2.0,fold,0.08,3,20,1.0,0.7,1.0,0.5,10.0,2765.0,5530.0,2350.0,415.0,1780.0,131.0,132.0,0.6657586355166263,0.6802893309222423,0.7473563942951698,0.614324935159833,0.21229876577854156,0.5719101123595506,0.5887939221272555,0.6533192834562698,0.6193806193806194,0.5935679967132418,0.6804001733620371,0.24359162151813507,0.15378839758192797,0.06607523820220407,0.1347578999993857,,,,,,,,,,,,,,,,,,,
random_026,3.0,fold,0.08,3,20,1.0,0.7,1.0,0.5,10.0,4545.0,9090.0,3863.0,682.0,1609.0,25.0,26.0,0.6792723795623025,0.6118811881188119,0.644459315306038,0.6634594792123768,0.2354370802640915,0.5873213175885643,0.5943983402489627,0.6773049645390071,0.6331491712707182,0.624257549984663,0.6687886147746418,0.23805376887321472,0.020201765321374965,0.005329135562264997,0.06708110000181478,,,,,,,,,,,,,,,,,,,
random_026,4.0,fold,0.08,3,20,1.0,0.7,1.0,0.5,10.0,6154.0,12308.0,5230.0,924.0,1608.0,66.0,67.0,0.6597207183768223,0.6148846278843029,0.6619315913930275,0.6518892975581608,0.23015561699867249,0.5970149253731343,0.6114519427402862,0.6905311778290993,0.648590021691974,0.6359209551614449,0.6589950661564508,0.23367218673229218,0.026010636231582618,0.00710576859828993,0.12734019999334123,,,,,,,,,,,,,,,,,,,
random_027,1.0,fold,0.08,5,80,0.9,0.7,0.0,0.01,10.0,1221.0,2442.0,1038.0,183.0,1544.0,12.0,13.0,0.686450767061098,0.6085176085176085,0.6359021390230087,0.6738933115237481,0.24042655527591705,0.5712435233160622,0.5911799761620977,0.6085889570552148,0.599758162031439,0.611471298610585,0.6782430416712513,0.24259436130523682,0.024430840412423716,0.0043497301475031724,0.025384299995494075,,,,,,,,,,,,,,,,,,,
random_027,2.0,fold,0.08,5,80,0.9,0.7,0.0,0.01,10.0,2765.0,5530.0,2350.0,415.0,1780.0,61.0,62.0,0.6741481939712203,0.667992766726944,0.7275131983295249,0.6266393452813339,0.21787862479686737,0.5797752808988764,0.5916134913400183,0.6838777660695469,0.6344086021505376,0.5945450211065166,0.6792827560341067,0.24309132993221283,0.13296817722300824,0.05264341075277279,0.11938740000186954,,,,,,,,,,,,,,,,,,,
random_027,3.0,fold,0.08,5,80,0.9,0.7,0.0,0.01,10.0,4545.0,9090.0,3863.0,682.0,1609.0,36.0,37.0,0.6824872215821945,0.6308030803080308,0.6884674945175716,0.6461395278365517,0.2271287739276886,0.5748912367930391,0.581,0.6867612293144209,0.6294691224268689,0.6168353736185085,0.6679357075310933,0.23780764639377594,0.07163212089906312,0.021796179694541618,0.11143340000126045,,,,,,,,,,,,,,,,,,,
random_027,4.0,fold,0.08,5,80,0.9,0.7,0.0,0.01,10.0,6154.0,12308.0,5230.0,924.0,1608.0,30.0,31.0,0.6642385482852593,0.6230094247643809,0.6764612775819141,0.6497880465309497,0.22895251214504242,0.5895522388059702,0.606404958677686,0.6778290993071594,0.6401308615049073,0.6320023281437722,0.6615804637554996,0.23475027084350586,0.04445894943814188,0.011792417224549934,0.13226640000357293,,,,,,,,,,,,,,,,,,,
random_028,1.0,fold,0.08,6,10,0.75,0.5,0.5,0.0,10.0,1221.0,2442.0,1038.0,183.0,1544.0,11.0,12.0,0.6881579929362229,0.6961506961506961,0.7825398538019582,0.6410274222969927,0.22418992221355438,0.5783678756476683,0.593607305936073,0.6380368098159509,0.6150206978119456,0.5965571797655416,0.6801793861791257,0.2435617595911026,0.18598267403641666,0.039151963882132934,0.04068610000103945,,,,,,,,,,,,,,,,,,,
random_028,2.0,fold,0.08,6,10,0.75,0.5,0.5,0.0,10.0,2765.0,5530.0,2350.0,415.0,1780.0,22.0,23.0,0.677888348088207,0.6943942133815552,0.7679489401938382,0.6230846899992247,0.21577925980091095,0.5623595505617978,0.5788497217068646,0.6575342465753424,0.6156882091761223,0.5847519524637372,0.6809658692022598,0.24398408830165863,0.18319698773010096,0.05788117920303504,0.08801379999931669,,,,,,,,,,,,,,,,,,,
random_028,3.0,fold,0.08,6,10,0.75,0.5,0.5,0.0,10.0,4545.0,9090.0,3863.0,682.0,1609.0,27.0,28.0,0.6836492875891347,0.6836083608360836,0.7534294587727994,0.6253096159509831,0.21698501706123352,0.581727781230578,0.5881753312945973,0.682033096926714,0.6316365626710454,0.6187889040709654,0.668581081520734,0.2380291372537613,0.134640554701834,0.04327146556975092,0.12709780000295723,,,,,,,,,,,,,,,,,,,
random_028,4.0,fold,0.08,6,10,0.75,0.5,0.5,0.0,10.0,6154.0,12308.0,5230.0,924.0,1608.0,38.0,39.0,0.661508355660614,0.684270393240169,0.7524047225654474,0.6197083259608395,0.2146034985780716,0.5808457711442786,0.598159509202454,0.6755196304849884,0.6344902386117137,0.61906992523795,0.666337511844757,0.23708045482635498,0.13333479732749742,0.04662918588391751,0.18368609999743057,,,,,,,,,,,,,,,,,,,
random_029,1.0,fold,0.08,6,40,1.0,0.5,2.0,0.01,20.0,1221.0,2442.0,1038.0,183.0,1544.0,13.0,14.0,0.6884851813967762,0.642915642915643,0.6884120518976076,0.6640879082447784,0.2355654537677765,0.5764248704663213,0.5941520467836258,0.6233128834355828,0.6083832335329341,0.6063318942664546,0.6792059882130594,0.24306653439998627,0.08208015763115295,0.015118079968281073,0.03638259999570437,,,,,,,,,,,,,,,,,,,
random_029,2.0,fold,0.08,6,40,1.0,0.5,2.0,0.01,20.0,2765.0,5530.0,2350.0,415.0,1780.0,43.0,44.0,0.6649030187761927,0.6842676311030741,0.746597326189163,0.6217667148152832,0.2154056876897812,0.5803370786516854,0.5949248120300752,0.667017913593256,0.6289120715350224,0.5965206265636511,0.6777257313488815,0.2424091398715973,0.15007669962551184,0.05595901653359825,0.111600999996881,,,,,,,,,,,,,,,,,,,
random_029,3.0,fold,0.08,6,40,1.0,0.5,2.0,0.01,20.0,4545.0,9090.0,3863.0,682.0,1609.0,16.0,17.0,0.682028878949954,0.6365236523652366,0.6939156030749043,0.6539718252647277,0.23070983588695526,0.5724052206339342,0.5785288270377733,0.6879432624113475,0.6285097192224622,0.6182869660324277,0.6727256357428514,0.23993177711963654,0.07562863704247658,0.018753810478123634,0.09456109999882756,,,,,,,,,,,,,,,,,,,
random_029,4.0,fold,0.08,6,40,1.0,0.5,2.0,0.01,20.0,6154.0,12308.0,5230.0,924.0,1608.0,41.0,42.0,0.6631663265714656,0.6605459863503412,0.7194369836052366,0.6326564288066107,0.22075746953487396,0.5920398009950248,0.6098326359832636,0.6732101616628176,0.6399560922063666,0.6307666689491604,0.6611314137084986,0.23463891446590424,0.08867031465607611,0.028474984901887934,0.17343540000001667,,,,,,,,,,,,,,,,,,,
random_030,1.0,fold,0.08,6,80,0.9,0.5,1.0,0.5,2.0,1221.0,2442.0,1038.0,183.0,1544.0,11.0,12.0,0.6858857075373331,0.6085176085176085,0.6366479648261538,0.67398073378647,0.24047136306762695,0.5977979274611399,0.6154761904761905,0.6343558282208589,0.6247734138972809,0.6134262415107677,0.6783877302382072,0.24266251921653748,0.023221723315386078,0.004406996451737144,0.02628240000194637,,,,,,,,,,,,,,,,,,,
random_030,2.0,fold,0.08,6,80,0.9,0.5,1.0,0.5,2.0,2765.0,5530.0,2350.0,415.0,1780.0,85.0,86.0,0.6737324627048998,0.6893309222423146,0.7534594069287947,0.6109016763299266,0.21055597066879272,0.5578651685393259,0.576271186440678,0.6448893572181243,0.608652411735455,0.5859965331801542,0.6847607373586091,0.2456616312265396,0.16746287374864044,0.07385906102868245,0.14617910000379197,,,,,,,,,,,,,,,,,,,
random_030,3.0,fold,0.08,6,80,0.9,0.5,1.0,0.5,2.0,4545.0,9090.0,3863.0,682.0,1609.0,22.0,23.0,0.6834183845264821,0.6301430143014302,0.6762328998594928,0.654349046651791,0.23098686337471008,0.5848353014294593,0.5869140625,0.710401891252955,0.6427807486631016,0.6234000725021611,0.6678104399359216,0.23762257397174835,0.052832827357331635,0.01346139328413054,0.08722539999871515,,,,,,,,,,,,,,,,,,,
random_030,4.0,fold,0.08,6,80,0.9,0.5,1.0,0.5,2.0,6154.0,12308.0,5230.0,924.0,1608.0,35.0,36.0,0.6626829802667423,0.6368215794605134,0.6898728715405162,0.6433144526496719,0.22591517865657806,0.5889303482587065,0.6038500506585613,0.6882217090069284,0.6432811656772801,0.6347234239898408,0.6600970856874394,0.23409444093704224,0.05514944755067541,0.016782633037767503,0.13825590000487864,,,,,,,,,,,,,,,,,,,
anchor_depth2_strong_regularization,,aggregate,0.05,2,40,0.75,0.7,1.0,0.1,5.0,,,,,,,,,,,,,,,,,,,,,,,0.6733300551858556,0.009580579548695184,0.6139934213382019,0.017475102760930655,0.24032292142510414,0.004521739634119962,0.5808272347845418,0.006271005776928662,0.5950632105906123,0.6606023948873309,0.6258916251533502,0.6472870119579148,0.6623196136607616,0.6110312157225767,0.03329359061971296,0.011010441525094034,"[10, 223, 41, 130]",86.5,0.11072522500217019
anchor_high_subsampling,,aggregate,0.03,4,10,0.6,0.5,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6690346125927341,0.006960401924902816,0.6157302431435024,0.01607008918299091,0.23831747472286224,0.0032404751171195042,0.582958556307651,0.00654780113136555,0.5947739401626891,0.6770561294864113,0.6329651939480622,0.7208219762525904,0.6360914889701674,0.656569473170646,0.10509173310908795,0.0329431236225666,"[61, 91, 89, 131]",91.0,0.16581027500069467
anchor_low_lr_0p015,,aggregate,0.015,3,20,0.9,0.85,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6726052049436324,0.00957736810562052,0.6163658424644003,0.015343887285992492,0.24001820385456085,0.004510574002461247,0.5839632025780389,0.0065552792465732816,0.5967088097907902,0.6693017236511021,0.6307360653546856,0.6646111014322748,0.6615361186491657,0.6188457025423938,0.048245258967874405,0.011069086294466651,"[23, 181, 102, 295]",142.5,0.21833049999804643
anchor_moderate_lr_0p05,,aggregate,0.05,3,20,0.9,0.85,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6717884645724568,0.009838892686201995,0.614917242679322,0.018196449285690662,0.2396148182451725,0.0045996490364735255,0.5842181528027572,0.0047996858809079305,0.5972290070220256,0.6682665747046196,0.6306320153249756,0.6863070829476821,0.6488465285824767,0.6346013175760038,0.07138984026836004,0.02294193598998001,"[12, 156, 59, 104]",82.5,0.128096149999692
anchor_series_xgb_v2_structure,,aggregate,0.02,4,20,0.6,0.85,2.0,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6708902023389752,0.008411325424818646,0.6154256712362285,0.016580571397897214,0.23919175192713737,0.0039367062436000185,0.5840613631940501,0.0071634427857878566,0.5956233315593233,0.6772625322696114,0.6336341321802104,0.6927640054366486,0.6516744388855547,0.6371820066539698,0.0773383342004201,0.01921576345342063,"[31, 113, 100, 146]",107.5,0.2251810249999835
anchor_shallow_conservative_depth2,,aggregate,0.03,2,20,0.9,0.85,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.6718288412097514,0.008376678007118093,0.6155230107561901,0.016591014118912888,0.23959576338529587,0.003930576931080084,0.5821472005989798,0.004273597538675561,0.5955922447300224,0.6653454472226877,0.628370531698576,0.6518615630984562,0.66061444655199,0.6109558351367784,0.036338552342266156,0.011214394657761445,"[30, 346, 69, 172]",121.5,0.16700309999760066
anchor_shallow_conservative_depth3,,aggregate,0.03,3,20,0.9,0.85,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.6737905748971824,0.009529534242069227,0.6134385352491878,0.016067136556105904,0.24059464782476425,0.004470716645255747,0.5838881640248519,0.005693190270894353,0.5965318255505478,0.6701064946240254,0.6310425472861603,0.669621641699417,0.659534879023445,0.6222551650219117,0.056183106450229225,0.014255695873737428,"[11, 159, 40, 127]",84.5,0.16317920000074082
anchor_strong_gamma,,aggregate,0.03,4,20,0.9,0.85,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.671937436562999,0.009733759823507443,0.6124092085890185,0.015095636935723467,0.23978959396481514,0.004549063947958881,0.5807752515571144,0.009060632689254593,0.5941198512978856,0.6660327632892548,0.6279364202944338,0.7122692882052439,0.6430363638550435,0.6488339185642257,0.09986007961622534,0.028901072707955555,"[12, 181, 143, 105]",125.0,0.23397852499874716
anchor_strong_l1_l2,,aggregate,0.03,4,20,0.9,0.85,0.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,0.6737470335278819,0.00996640710199977,0.6115215312606421,0.017590399213329288,0.24055952951312065,0.004736731769701502,0.5787290719484921,0.009912680688086123,0.5923119839128603,0.6644268234315384,0.6261198758952753,0.7051940457714039,0.6455089207012289,0.6473303851936208,0.09367251451076175,0.028238112826652978,"[14, 206, 64, 162]",114.0,0.22184290000041074
anchor_strong_min_child_weight,,aggregate,0.03,4,80,0.9,0.85,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6725019026387222,0.009845533817217741,0.6138207094825238,0.01693844799453504,0.23995789885520935,0.004655106876843572,0.5791406927064694,0.008460958830828345,0.592681791074685,0.6647779591750189,0.6263820592102126,0.6626808204295329,0.659054548827556,0.618071919093167,0.04886011094700918,0.013447353811166268,"[13, 72, 64, 164]",69.0,0.20613055000103486
random_001,,aggregate,0.015,3,80,1.0,0.5,5.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6730428569238823,0.009161881780059045,0.6150431547132702,0.017062075637098804,0.24017803743481636,0.004347913808479706,0.5862289598736965,0.007216085679455089,0.5980663153566491,0.6753111686828743,0.6342260165214882,0.6424112060752559,0.6665155008631373,0.6055767536283492,0.02736805136198564,0.006527356060745032,"[29, 191, 96, 241]",144.5,0.20120742499966582
random_002,,aggregate,0.015,4,80,0.6,0.85,5.0,0.01,2.0,,,,,,,,,,,,,,,,,,,,,,,0.6720766399444661,0.007542099524454333,0.6157601208355581,0.017476944506002498,0.23968692496418953,0.0035483199258503763,0.5814419852950823,0.00737723582969321,0.5950535954770693,0.6644391402422125,0.6275924292775312,0.652854407757735,0.6620709931991849,0.613548636161286,0.03709428692217684,0.010005646745281122,"[77, 178, 80, 247]",130.0,0.26050922499962326
random_003,,aggregate,0.015,5,10,0.75,0.85,2.0,0.1,20.0,,,,,,,,,,,,,,,,,,,,,,,0.6721025266912565,0.008285633879662793,0.6121397283593002,0.016794085111153618,0.23975887149572372,0.003884153604691509,0.5811047790405723,0.00756401304442963,0.594750635709024,0.6645212788540317,0.627385715158395,0.7447491795905758,0.6305953182313784,0.6766687798839104,0.13260945123127565,0.041507208459878125,"[71, 249, 152, 327]",201.5,0.4733662500002538
random_004,,aggregate,0.015,5,20,1.0,1.0,2.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,0.6736002295567646,0.0075634291915753415,0.6070511382599063,0.010140051968517798,0.2405671328306198,0.003522342786566118,0.573311335552093,0.0051310228716296685,0.5889130843198105,0.6521468407365563,0.6187241068972753,0.7465457302842852,0.6274231069520231,0.6726182967186163,0.13949459202437875,0.04617712260474152,"[31, 311, 267, 192]",230.5,0.4552385749993846
random_005,,aggregate,0.015,5,40,0.9,0.85,2.0,0.01,2.0,,,,,,,,,,,,,,,,,,,,,,,0.6723155595229469,0.009971013089332289,0.6145626905902328,0.013768994123692741,0.23993274942040443,0.004668814926713238,0.5806779941686213,0.006891833848255734,0.5946525232002104,0.6631216751921252,0.6267556492782855,0.7191042759238953,0.6388562747119437,0.6554091460423204,0.10454158533366242,0.033459284811003104,"[23, 324, 189, 243]",217.0,0.4163998999974865
random_006,,aggregate,0.015,6,5,0.9,0.5,5.0,0.5,5.0,,,,,,,,,,,,,,,,,,,,,,,0.6734623691550432,0.009644787958863928,0.6120719877493856,0.01605933358465277,0.2404254637658596,0.004574172480563735,0.5789843061393185,0.005907728083392744,0.5920287263964468,0.6674187330146761,0.6272428777145864,0.751311173175161,0.6375822713659788,0.6820695144482708,0.1392391854257754,0.03588009778906437,"[23, 93, 138, 355]",116.5,0.3608169500002987
random_007,,aggregate,0.015,6,40,0.75,1.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,0.6736020709634339,0.009421903948882135,0.6118636437747041,0.01574756132073902,0.24048222601413727,0.0044527175158976025,0.5791644137175151,0.007651932484838448,0.594173104016777,0.6564139946891577,0.6235696175277176,0.72164529465222,0.637967068724077,0.6615292926295722,0.10978165087751579,0.03563500223935678,"[35, 315, 167, 262]",215.5,0.5272300750020804
random_008,,aggregate,0.015,6,80,0.9,0.7,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6732596779597771,0.009016998156291011,0.6124306076041264,0.01403689102205069,0.2403019741177559,0.004254787982281639,0.5789068017945951,0.005607785656181563,0.5932467290725514,0.6602546259820649,0.6246298812174588,0.6882935010070708,0.6482509613090401,0.6359813979635437,0.07586289340294444,0.025008716650736895,"[31, 347, 124, 207]",166.5,0.38403802499669837
random_009,,aggregate,0.02,4,5,0.75,0.7,0.0,0.1,5.0,,,,,,,,,,,,,,,,,,,,,,,0.6718903835932963,0.00979570711244096,0.6126095531221657,0.018137105326734557,0.23968611657619476,0.004603557784430387,0.5801216879644618,0.011512180754240485,0.5939000562389039,0.6629426740540504,0.6263135674237593,0.7289969156490257,0.6360793399936827,0.6625035810135647,0.11638736252686002,0.035811043599613596,"[30, 274, 155, 159]",158.0,0.26547930000015185
random_010,,aggregate,0.02,4,40,0.9,0.7,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6717753682551162,0.009215792119514307,0.616039230678252,0.014567154700395414,0.23960545659065247,0.004357846999897884,0.5847094121808125,0.004878534543317127,0.5980527865943707,0.6661931926603524,0.6298206921541413,0.691892850093241,0.6494972972111012,0.6358057230524934,0.07585361941498897,0.02227807104401508,"[23, 264, 116, 133]",125.5,0.21635994999815011
random_011,,aggregate,0.02,4,40,0.9,0.85,0.5,0.5,20.0,,,,,,,,,,,,,,,,,,,,,,,0.672249528202039,0.009788508317302849,0.6146393289691459,0.017226088416537607,0.23983946815133095,0.004638958914809901,0.5843827507863951,0.007812848513387215,0.5968878953283148,0.6709192262018333,0.6314970567800626,0.6860379032668017,0.6523735938064228,0.6334471578466795,0.07139857429765595,0.01987593439561619,"[27, 178, 117, 254]",148.5,0.26573629999802506
random_012,,aggregate,0.02,5,5,1.0,0.5,2.0,0.5,20.0,,,,,,,,,,,,,,,,,,,,,,,0.6731433684116117,0.008966854413160136,0.6109532278656633,0.01573326880044356,0.24025791883468628,0.004262438461834512,0.5804989195962076,0.0060103932679699806,0.5937311956729288,0.667249751195095,0.6282194228540151,0.740890779566205,0.6348139158008352,0.6743480334627695,0.12993755170054155,0.03832945261077647,"[26, 197, 160, 160]",161.0,0.29658945000301173
random_013,,aggregate,0.03,2,10,0.75,0.85,5.0,0.01,10.0,,,,,,,,,,,,,,,,,,,,,,,0.6709348829923073,0.007528650444575297,0.6161470123089222,0.0167044270414927,0.23915017396211624,0.0035328187433512712,0.5841358743243894,0.0047560278004857605,0.5964054421718248,0.6723838618650011,0.631866611137643,0.6548402226572055,0.658592101383451,0.6139205785741746,0.038693210348283325,0.012342781608856268,"[68, 361, 74, 172]",124.0,0.1663468249989819
random_014,,aggregate,0.03,2,40,1.0,1.0,0.5,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6750218883891248,0.010020625451377448,0.6109450359187496,0.018263237064870128,0.2411034218966961,0.004756255049797118,0.5817368028389434,0.009424630573644408,0.5954725031822717,0.663471209959899,0.6273285533597723,0.649384479035976,0.6610395169516401,0.6130163295818465,0.03843944311722641,0.013982371437484653,"[11, 589, 68, 156]",113.0,0.21151812500102096
random_015,,aggregate,0.03,2,80,1.0,0.5,5.0,0.1,5.0,,,,,,,,,,,,,,,,,,,,,,,0.6729721771878858,0.008600574202568514,0.6142078186446632,0.017284814689309324,0.24012361094355583,0.004070975576838976,0.5823216751045024,0.006504438909907304,0.5947523910693611,0.6710598612188305,0.6303951456407276,0.6303331191159446,0.6695958295780257,0.597494687288242,0.016125300471281356,0.0033763476098601086,"[22, 111, 59, 174]",86.0,0.11910687500130734
random_016,,aggregate,0.03,3,40,1.0,0.7,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6716135396869227,0.008274341387291998,0.615942694706338,0.01607529366390164,0.2395043857395649,0.0038908926782492553,0.584488412845119,0.00575567027343257,0.5968712155660197,0.6715631746060146,0.6317827485170222,0.6649853767853475,0.6574502436667531,0.6218297830954153,0.049042682079009525,0.014163296020169719,"[24, 200, 63, 124]",94.5,0.14702959999885934
random_017,,aggregate,0.03,4,20,0.75,0.7,1.0,0.1,20.0,,,,,,,,,,,,,,,,,,,,,,,0.6722755900003287,0.009284321069153447,0.6147840846710633,0.01769237182989578,0.23980959877371788,0.004356246090373715,0.5772072992678894,0.01037237522881799,0.5925694612855298,0.6536497773831692,0.6212505702379596,0.7104333903860216,0.6400129560280364,0.6502677335774925,0.09564930571495828,0.03226263397229223,"[30, 264, 84, 152]",119.0,0.2210735000007844
random_018,,aggregate,0.03,5,80,0.75,1.0,0.5,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,0.6726686397867823,0.009220804483593371,0.614584954014062,0.016571197453436153,0.24002209305763245,0.004342687903572998,0.5804596538782081,0.008327684471242238,0.592456473039477,0.6745727907453642,0.6307736240220196,0.6719583381494618,0.6546607948965129,0.6246534385724589,0.0573733841353998,0.01800784489026941,"[18, 130, 53, 125]",90.0,0.20773854999788455
random_019,,aggregate,0.05,2,40,0.9,0.85,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6733412543511734,0.009648913423365999,0.6122992194607528,0.018318405695197347,0.24033481255173683,0.004542351760080837,0.5802417576562536,0.00829894075802993,0.5930729187277802,0.6682129995605149,0.62823298320631,0.6464711058974242,0.6622607227290805,0.606753996518563,0.03417188643667127,0.011080531622092854,"[10, 246, 41, 107]",75.0,0.14090537499942002
random_020,,aggregate,0.05,3,80,0.75,0.85,5.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0.673720769884202,0.009908194152919632,0.6147356888799745,0.019249549582660116,0.24047454074025154,0.004685731964523701,0.5803981800277191,0.012194202711787488,0.5932273612933185,0.6690083639542934,0.6287740321220909,0.6547832419564935,0.6594758970420764,0.6121482219778006,0.04004755307651897,0.014244872842125528,"[10, 224, 23, 88]",56.5,0.12505972499820928
