state_type,match_id,deployment_history_status,eligible_for_state,consumed_by_state,eligibility_reason
series,3332475,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3332590,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3332592,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3339651,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3339652,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3339818,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3339820,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3342115,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3342116,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3342690,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3353530,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3355156,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3355158,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3356942,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3368815,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3371840,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3372417,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412335,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412874,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412875,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412876,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412962,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412966,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412967,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412970,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412971,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412972,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412973,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3412974,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3413147,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3415817,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3419626,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3428769,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3430045,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3436438,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3444815,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3473644,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3473645,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3500684,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3500685,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3500686,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3500687,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3500688,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3500689,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3500690,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3500691,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3500693,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3515933,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3516310,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3517670,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3518486,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3518487,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3518488,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3518489,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3518490,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3518491,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3518492,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3518493,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3519222,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3519845,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3519847,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3519848,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3519849,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3519850,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3519851,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3519852,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3553411,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3561818,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3561820,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3575108,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3577593,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3577594,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3578203,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3578936,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3578939,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3580825,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3580826,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3580827,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3580829,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3580831,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3581490,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3581491,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3581492,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3581493,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3581494,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3581495,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3581496,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3581497,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3589775,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3591933,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3598077,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3598082,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3598523,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3598577,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3598582,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3598702,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3598709,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3599091,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3599099,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3614693,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3615795,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3617669,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3617670,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3617671,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3617672,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3619341,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3619447,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3619448,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3619449,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3619450,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3619451,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3619452,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3633108,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3634220,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3634905,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3646425,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3647997,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3650480,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3661345,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3661825,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3661826,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3661827,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3661999,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3672276,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3691325,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3691326,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3691329,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3691330,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3691331,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3694392,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3694393,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3694394,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3694395,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3696202,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3696203,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3696326,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3696327,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3706025,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3706672,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3709230,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3709232,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3724119,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3727111,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3727244,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3728651,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3729139,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3729946,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3730986,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3731146,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3731147,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3731148,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3731149,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3741599,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3742547,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3743619,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3743620,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3743621,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3743622,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3743705,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3743706,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3743707,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3743708,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3744954,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3748508,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3748510,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3757428,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3760537,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3771595,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3778076,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3778077,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3795464,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3833597,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3847281,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3847282,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3850292,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3850294,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3851011,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3851058,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3862882,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3862883,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3863930,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3866076,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3866078,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3874520,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3877277,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3877279,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3879910,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3880955,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3880957,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3880977,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3881391,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3881501,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3889152,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3891643,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3892029,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3892796,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3892798,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3899323,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3900142,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3900251,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3901415,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3911419,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3958511,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3960292,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3960882,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3966874,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3968292,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3968293,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3968295,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3968296,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3978324,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3985579,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3993899,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3993900,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3993901,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3993902,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3993903,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3993904,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3993905,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,3997852,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4000540,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4000541,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4000542,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4000543,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4017630,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4117510,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4172622,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4172623,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4172624,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4172625,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4172626,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4172627,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4172628,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4172629,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4197266,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4197267,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4197268,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4197269,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4197270,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4197271,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4197272,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4197273,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4223630,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4223631,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4223632,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4223633,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4223634,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4223635,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4247349,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4247350,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4247351,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4247575,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4262557,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4262558,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4262559,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4262560,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4271143,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4271144,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4271145,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4271146,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4291968,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4291969,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4298043,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4299249,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4299251,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4315566,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4316720,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4317584,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4318839,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4318841,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4320967,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4335466,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4337143,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4340520,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4341903,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4342454,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4364559,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4366171,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4368818,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4396911,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4397084,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4412676,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4412677,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4412678,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4412884,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4412885,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4412887,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4475276,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4475277,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4481588,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4481590,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4505975,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4509391,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4527670,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4530673,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4533157,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4537132,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4539818,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4564385,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4564386,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4564387,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4564388,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4564389,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4564390,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4564391,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4564392,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4588207,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4588208,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4588209,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4588210,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4588211,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4588212,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4588213,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4588214,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4602082,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4602083,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4602084,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4602085,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4602086,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4602087,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4602088,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4602089,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4613347,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4613348,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4613349,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4613350,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4613351,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4613352,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4639658,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4639659,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4639660,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4664453,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4669939,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4669940,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4669941,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4669942,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4669943,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4669944,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4669945,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4694881,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4694882,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4694883,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4695080,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4695081,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4695083,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4695084,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4695087,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4723689,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4723690,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4723910,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4723911,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4723912,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4723913,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4723914,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4723915,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4724125,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4758189,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4758190,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4758191,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4758192,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4758193,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4758194,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4779672,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4784808,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4784809,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4784810,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4809614,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4810096,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4810793,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4810794,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4810795,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4810796,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4835373,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4835374,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4835375,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4835376,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
series,4836899,included,True,True,both sides identity-eligible: full feature row + both histories + ELO updated
